rDate,year,bias,offense_Category,crime_Category,offense,description,borough,precinct,borough_add,arrest_id,dateTime,month,dayYear,toDate,month_bin,offense1,index_
2021-05-23T00:00:00.000,2021,Asian,Race/Color,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,107,Patrol Boro Queens_S,Q33691020,2021-05-23,5,143,256,29,Robbery,1
2021-03-12T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,109,Patrol Boro Queens_N,Q33678904,2021-03-12,3,71,256,27,Criminal Mischief,1
2021-03-12T00:00:00.000,2021,Asian,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Queens,109,Patrol Boro Queens_N,Q33678908,2021-03-12,3,71,256,27,Misc. Penal Law,1
2021-03-12T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,109,Patrol Boro Queens_N,Q33678907,2021-03-12,3,71,256,27,Criminal Mischief,1
2021-03-12T00:00:00.000,2021,Asian,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Queens,109,Patrol Boro Queens_N,Q33678801,2021-03-12,3,71,256,27,Misc. Penal Law,1
2021-06-06T00:00:00.000,2021,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,112,Patrol Boro Queens_N,Q33687640,2021-06-06,6,157,256,30,Criminal Mischief,1
2021-06-13T00:00:00.000,2021,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,112,Patrol Boro Queens_N,Q33687647,2021-06-13,6,164,256,30,Criminal Mischief,1
2021-07-17T00:00:00.000,2021,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,112,Patrol Boro Queens_N,Q33695904,2021-07-17,7,198,256,31,Criminal Mischief,1
2021-04-12T00:00:00.000,2021,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Residential Common Area",Queens,114,Patrol Boro Queens_N,Q33681793,2021-04-12,4,102,256,28,Robbery,1
2021-09-12T00:00:00.000,2021,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Commercial Unclassified",Queens,114,Patrol Boro Queens_N,Q33704703,2021-09-12,9,255,256,33,Robbery,1
2021-06-29T00:00:00.000,2021,Transgender,Gender,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,115,Patrol Boro Queens_N,Q33688706,2021-06-29,6,180,256,30,Assault,1
2021-06-29T00:00:00.000,2021,Transgender,Gender,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,115,Patrol Boro Queens_N,Q33688708,2021-06-29,6,180,256,30,Assault,1
2021-09-18T00:00:00.000,2021,Transgender,Gender,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,115,Patrol Boro Queens_N,Q33696699,2021-09-18,9,261,256,33,Assault,1
2021-02-15T00:00:00.000,2021,Black,Race/Color,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Staten,120,Patrol Boro Staten,S33673859,2021-02-15,2,46,256,26,Criminal Mischief,1
2021-03-24T00:00:00.000,2021,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Staten,120,Patrol Boro Staten,S33673857,2021-03-24,3,83,256,27,Criminal Mischief,1
2021-03-24T00:00:00.000,2021,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Staten,120,Patrol Boro Staten,S33673858,2021-03-24,3,83,256,27,Criminal Mischief,1
2022-08-24T00:00:00.000,2022,Gay,Sexual Orientation,Misdemeanor,Offenses Against Public Admini,Resisting Arrest,Manhattan,1,Patrol Boro Man_S,M34703775,2022-08-24,8,236,256,44,Other,1
2022-09-16T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Menacing 1St Degree (Vict Not,Manhattan,1,Patrol Boro Man_S,K34711080,2022-09-16,9,259,256,45,Misc. Penal Law,1
2022-02-07T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,5,Patrol Boro Man_S,M34676338,2022-02-07,2,38,256,38,Assault,1
2022-06-21T00:00:00.000,2022,White,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,5,Patrol Boro Man_S,M34695226,2022-06-21,6,172,256,42,Assault,1
2022-06-30T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Criminal Contempt 1,Manhattan,5,Patrol Boro Man_S,M34696491,2022-06-30,6,181,256,42,Misc. Penal Law,1
2022-02-17T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Grand Larceny,"Larceny,Grand By Theft Of Credit Card",Manhattan,6,Patrol Boro Man_S,M34677791,2022-02-17,2,48,256,38,Grand Larceny,1
2022-01-18T00:00:00.000,2022,Black,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,7,Patrol Boro Man_S,M34674086,2022-01-18,1,18,256,37,Assault,1
2022-01-21T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,Obstr Breath/Circul,Manhattan,7,Patrol Boro Man_S,M34685468,2022-01-21,1,21,256,37,Assault,1
2022-01-21T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,Obstr Breath/Circul,Manhattan,7,Patrol Boro Man_S,M34683892,2022-01-21,1,21,256,37,Assault,1
2022-04-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,7,Patrol Boro Man_S,M34714635,2022-04-06,4,96,256,40,Robbery,1
2022-04-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Open Area Unclassified",Manhattan,7,Patrol Boro Man_S,M34687516,2022-04-06,4,96,256,40,Robbery,1
2022-06-26T00:00:00.000,2022,Asian,Race/Color,Felony,Criminal Mischief & Related Of,"Mischief, Criminal 3 & 2, Of M",Manhattan,7,Patrol Boro Man_S,M34698143,2022-06-26,6,177,256,42,Criminal Mischief,1
2022-10-12T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Grand Larceny,"Larceny,Grand From Building (Non-Residence) Unattended",Manhattan,7,Patrol Boro Man_S,M34711788,2022-10-12,10,285,256,46,Grand Larceny,1
2022-02-28T00:00:00.000,2022,Asian,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,9,Patrol Boro Man_S,M34679556,2022-02-28,2,59,256,38,Misc. Penal Law,1
2022-03-25T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,10,Patrol Boro Man_S,M34685595,2022-03-25,3,84,256,39,Assault,1
2022-03-09T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,13,Patrol Boro Man_S,M34680618,2022-03-09,3,68,256,39,Assault,1
2022-12-08T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,13,Patrol Boro Man_S,M34719051,2022-12-08,12,342,256,48,Felony Assault,1
2022-12-08T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,13,Patrol Boro Man_S,M34719049,2022-12-08,12,342,256,48,Felony Assault,1
2022-07-28T00:00:00.000,2022,Asian,Race/Color,Felony,Felony Assault,Strangulation 1St,Manhattan,14,Patrol Boro Man_S,M34700203,2022-07-28,7,209,256,43,Felony Assault,1
2022-07-28T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Manhattan,14,Patrol Boro Man_S,M34700210,2022-07-28,7,209,256,43,Robbery,1
2022-07-29T00:00:00.000,2022,Transgender,Gender,Misdemeanor,Sex Crimes,"Sexual Abuse 3,2",Manhattan,14,Patrol Boro Man_S,M34700366,2022-07-29,7,210,256,43,Other,1
2022-08-25T00:00:00.000,2022,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,14,Patrol Boro Man_S,M35683719,2022-08-25,8,237,256,44,Assault,1
2022-08-25T00:00:00.000,2022,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,14,Patrol Boro Man_S,M34710804,2022-08-25,8,237,256,44,Assault,1
2022-07-28T00:00:00.000,2022,White,Race/Color,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,17,Patrol Boro Man_S,M34700295,2022-07-28,7,209,256,43,Felony Assault,1
2022-11-02T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,17,Patrol Boro Man_S,M34714847,2022-11-02,11,306,256,47,Misc. Penal Law,1
2022-10-28T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,18,Patrol Boro Man_S,M34714848,2022-10-28,10,301,256,46,Criminal Mischief,1
2022-10-29T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,Patrol Boro Man_N,M34714850,2022-10-29,10,302,256,46,Criminal Mischief,1
2022-03-04T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,25,Patrol Boro Man_N,M34679892,2022-03-04,3,63,256,39,Misc. Penal Law,1
2022-03-04T00:00:00.000,2022,Asian,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,25,Patrol Boro Man_N,M34679912,2022-03-04,3,63,256,39,Misc. Penal Law,1
2022-04-21T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Sex Crimes,Sexual Abuse,Manhattan,26,Patrol Boro Man_N,M34687073,2022-04-21,4,111,256,40,Other,1
2022-03-31T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,30,Patrol Boro Man_N,M34683825,2022-03-31,3,90,256,39,Assault,1
2022-05-11T00:00:00.000,2022,Muslim,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Bronx,43,Patrol Boro Bronx,B34688143,2022-05-11,5,131,256,41,Assault,1
2022-10-26T00:00:00.000,2022,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,60,Patrol Boro Bklyn_S,K34717177,2022-10-26,10,299,256,46,Assault,1
2022-06-27T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Kidnapping & Related Offenses,"Imprisonment 1,Unlawful",Brooklyn,62,Patrol Boro Bklyn_S,K34699033,2022-06-27,6,178,256,42,Other,1
2022-02-25T00:00:00.000,2022,Black,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,63,Patrol Boro Bklyn_S,K35704530,2022-02-25,2,56,256,38,Misc. Penal Law,1
2022-05-22T00:00:00.000,2022,Muslim,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,71,Patrol Boro Bklyn_S,K34694068,2022-05-22,5,142,256,41,Misc. Penal Law,1
2022-05-22T00:00:00.000,2022,Muslim,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,71,Patrol Boro Bklyn_S,K34694071,2022-05-22,5,142,256,41,Assault,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703840,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Misdemeanor,Offenses Against The Person,Reckless Endangerment 2,Brooklyn,72,Patrol Boro Bklyn_S,K34703844,2022-07-29,7,210,256,43,Other,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Misdemeanor,Offenses Against The Person,Reckless Endangerment 2,Brooklyn,72,Patrol Boro Bklyn_S,K34703838,2022-07-29,7,210,256,43,Other,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703842,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703839,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703841,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703846,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703847,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-07-29T00:00:00.000,2022,Lesbian,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,72,Patrol Boro Bklyn_S,K34703843,2022-07-29,7,210,256,43,Misc. Penal Law,1
2022-06-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,Patrol Boro Bklyn_N,K34713603,2022-06-06,6,157,256,42,Robbery,1
2022-06-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,Patrol Boro Bklyn_N,K34698043,2022-06-06,6,157,256,42,Robbery,1
2022-06-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,Patrol Boro Bklyn_N,K34704260,2022-06-06,6,157,256,42,Robbery,1
2022-06-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,Patrol Boro Bklyn_N,K34700416,2022-06-06,6,157,256,42,Robbery,1
2022-06-06T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,75,Patrol Boro Bklyn_N,K34698026,2022-06-06,6,157,256,42,Robbery,1
2022-10-19T00:00:00.000,2022,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,78,Patrol Boro Bklyn_S,K35729617,2022-10-19,10,292,256,46,Misc. Penal Law,1
2022-03-16T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,84,Patrol Boro Bklyn_N,K34709808,2022-03-16,3,75,256,39,Robbery,1
2022-10-18T00:00:00.000,2022,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Brooklyn,90,Patrol Boro Bklyn_N,K34715785,2022-10-18,10,291,256,46,Other,1
2022-10-18T00:00:00.000,2022,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Brooklyn,90,Patrol Boro Bklyn_N,K34715809,2022-10-18,10,291,256,46,Other,1
2022-10-18T00:00:00.000,2022,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Brooklyn,90,Patrol Boro Bklyn_N,K34715759,2022-10-18,10,291,256,46,Other,1
2022-11-02T00:00:00.000,2022,Black,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,94,Patrol Boro Bklyn_N,K35729620,2022-11-02,11,306,256,47,Misc. Penal Law,1
2022-04-10T00:00:00.000,2022,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,101,Patrol Boro Queens_S,Q34682785,2022-04-10,4,100,256,40,Assault,1
2022-03-09T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,103,Patrol Boro Queens_S,Q34681177,2022-03-09,3,68,256,39,Criminal Mischief,1
2022-03-09T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Criminal Contempt 1,Queens,103,Patrol Boro Queens_S,Q34679856,2022-03-09,3,68,256,39,Misc. Penal Law,1
2022-04-03T00:00:00.000,2022,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,103,Patrol Boro Queens_S,Q34681933,2022-04-03,4,93,256,40,Criminal Mischief,1
2022-09-19T00:00:00.000,2022,Black,Race/Color,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Queens,109,Patrol Boro Queens_N,Q34705115,2022-09-19,9,262,256,45,Other,1
2022-10-03T00:00:00.000,2022,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,109,Patrol Boro Queens_N,Q34703328,2022-10-03,10,276,256,46,Criminal Mischief,1
2022-12-12T00:00:00.000,2022,Black,Race/Color,Felony,Miscellaneous Penal Law,Menacing 1St Degree (Vict Not,Queens,110,Patrol Boro Queens_N,Q34711889,2022-12-12,12,346,256,48,Misc. Penal Law,1
2022-04-16T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Dangerous Weapons,Weapons Possession 3,Queens,113,Patrol Boro Queens_S,Q34683562,2022-04-16,4,106,256,40,Other,1
2022-06-13T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Queens,114,Patrol Boro Queens_N,Q34690527,2022-06-13,6,164,256,42,Misc. Penal Law,1
2022-11-14T00:00:00.000,2022,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,114,Patrol Boro Queens_N,Q35675081,2022-11-14,11,318,256,47,Assault,1
2022-04-05T00:00:00.000,2022,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Menacing 1St Degree (Vict Not,Queens,115,Patrol Boro Queens_N,Q34682260,2022-04-05,4,95,256,40,Misc. Penal Law,1
2022-08-10T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,Patrol Boro Queens_N,Q34700582,2022-08-10,8,222,256,44,Robbery,1
2022-08-10T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,Patrol Boro Queens_N,Q34699057,2022-08-10,8,222,256,44,Robbery,1
2022-08-10T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,Patrol Boro Queens_N,Q34699065,2022-08-10,8,222,256,44,Robbery,1
2022-08-10T00:00:00.000,2022,Asian,Race/Color,Felony,Robbery,"Robbery,Open Area Unclassified",Queens,115,Patrol Boro Queens_N,Q34699055,2022-08-10,8,222,256,44,Robbery,1
2023-01-29T00:00:00.000,2023,White,Race/Color,Misdemeanor,Offenses Against Public Admini,Resisting Arrest,Manhattan,1,Patrol Boro Man_S,M35676427,2023-01-29,1,29,256,49,Other,1
2023-02-20T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Arson,"Arson 2,3,4",Manhattan,1,Patrol Boro Man_S,M35679818,2023-02-20,2,51,256,50,Other,1
2023-01-13T00:00:00.000,2023,Asian,Race/Color,Felony,Robbery,"Robbery,Personal Electronic Device",Manhattan,5,Patrol Boro Man_S,M35675234,2023-01-13,1,13,256,49,Robbery,1
2023-01-18T00:00:00.000,2023,Asian,Race/Color,Felony,Grand Larceny,"Larceny,Grand From Person, Bag Open/Dip",Manhattan,5,Patrol Boro Man_S,M35674856,2023-01-18,1,18,256,49,Grand Larceny,1
2023-04-16T00:00:00.000,2023,Black,Race/Color,Felony,Felony Assault,Assault Police/Peace Officer,Manhattan,5,Patrol Boro Man_S,M35687656,2023-04-16,4,106,256,52,Felony Assault,1
2023-10-15T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,5,Patrol Boro Man_S,M35716289,2023-10-15,10,288,256,58,Misc. Penal Law,1
2023-05-19T00:00:00.000,2023,White,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,6,Patrol Boro Man_S,M35692716,2023-05-19,5,139,256,53,Assault,1
2023-06-11T00:00:00.000,2023,Transgender,Gender,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,6,Patrol Boro Man_S,M35711233,2023-06-11,6,162,256,54,Criminal Mischief,1
2023-06-11T00:00:00.000,2023,Transgender,Gender,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,6,Patrol Boro Man_S,M35711046,2023-06-11,6,162,256,54,Criminal Mischief,1
2023-06-11T00:00:00.000,2023,Transgender,Gender,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,6,Patrol Boro Man_S,M35708769,2023-06-11,6,162,256,54,Criminal Mischief,1
2023-11-01T00:00:00.000,2023,Muslim,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,7,Patrol Boro Man_S,M35718904,2023-11-01,11,305,256,59,Criminal Mischief,1
2023-11-18T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Robbery,"Robbery,Public Place Inside",Manhattan,14,Patrol Boro Man_S,M35722011,2023-11-18,11,322,256,59,Robbery,1
2023-12-17T00:00:00.000,2023,Muslim,Religion/Religious Practice,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,14,Patrol Boro Man_S,M35726085,2023-12-17,12,351,256,60,Assault,1
2023-11-22T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,19,Patrol Boro Man_N,M35722381,2023-11-22,11,326,256,59,Misc. Penal Law,1
2023-09-23T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,20,Patrol Boro Man_N,M35714289,2023-09-23,9,266,256,57,Criminal Mischief,1
2023-09-23T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,20,Patrol Boro Man_N,M35714293,2023-09-23,9,266,256,57,Criminal Mischief,1
2023-11-17T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Manhattan,23,Patrol Boro Man_N,M35721669,2023-11-17,11,321,256,59,Other,1
2023-04-18T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,24,Patrol Boro Man_N,M35691320,2023-04-18,4,108,256,52,Criminal Mischief,1
2023-10-28T00:00:00.000,2023,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,25,Patrol Boro Man_N,M35719596,2023-10-28,10,301,256,58,Criminal Mischief,1
2023-07-16T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Commercial Unclassified",Manhattan,30,Patrol Boro Man_N,M35705229,2023-07-16,7,197,256,55,Robbery,1
2023-07-16T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Commercial Unclassified",Manhattan,30,Patrol Boro Man_N,M35703160,2023-07-16,7,197,256,55,Robbery,1
2023-07-25T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Manhattan,30,Patrol Boro Man_N,M35715226,2023-07-25,7,206,256,55,Assault,1
2023-11-18T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Sex Crimes,"Sexual Abuse 3,2",Manhattan,33,Patrol Boro Man_N,M35721710,2023-11-18,11,322,256,59,Other,1
2023-05-30T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Felony,"Homicide-Negligent,Unclassifie","Homicide,Negligent,Unclassifie",Manhattan,34,Patrol Boro Man_N,M35694556,2023-05-30,5,150,256,53,Other,1
2023-09-29T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,60,Patrol Boro Bklyn_S,K36679959,2023-09-29,9,272,256,57,Robbery,1
2023-07-08T00:00:00.000,2023,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,61,Patrol Boro Bklyn_S,K35706533,2023-07-08,7,189,256,55,Criminal Mischief,1
2023-11-27T00:00:00.000,2023,Asian,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,62,Patrol Boro Bklyn_S,K35732753,2023-11-27,11,331,256,59,Assault,1
2023-12-19T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,62,Patrol Boro Bklyn_S,K36675696,2023-12-19,12,353,256,60,Misc. Penal Law,1
2023-06-01T00:00:00.000,2023,Black,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,68,Patrol Boro Bklyn_S,K36698032,2023-06-01,6,152,256,54,Misc. Penal Law,1
2023-09-15T00:00:00.000,2023,Lesbian,Sexual Orientation,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, By Fire",Brooklyn,68,Patrol Boro Bklyn_S,K35723084,2023-09-15,9,258,256,57,Criminal Mischief,1
2023-04-14T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Miscellaneous Penal Law,Criminal Contempt 1,Brooklyn,70,Patrol Boro Bklyn_S,K35690839,2023-04-14,4,104,256,52,Misc. Penal Law,1
2023-07-16T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,70,Patrol Boro Bklyn_S,K35722606,2023-07-16,7,197,256,55,Assault,1
2023-07-30T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Murder & Non-Negl. Manslaughte,"Manslaughter,Unclassified - No",Brooklyn,70,Patrol Boro Bklyn_S,K35711610,2023-07-30,7,211,256,55,Other,1
2023-05-28T00:00:00.000,2023,White,Race/Color,Felony,Miscellaneous Penal Law,Making Terroristic Threat,Brooklyn,71,Patrol Boro Bklyn_S,K35698922,2023-05-28,5,148,256,53,Misc. Penal Law,1
2023-07-21T00:00:00.000,2023,Black,Race/Color,Felony,Miscellaneous Penal Law,Making Terroristic Threat,Brooklyn,71,Patrol Boro Bklyn_S,K35717957,2023-07-21,7,202,256,55,Misc. Penal Law,1
2023-07-21T00:00:00.000,2023,Black,Race/Color,Felony,Miscellaneous Penal Law,Making Terroristic Threat,Brooklyn,71,Patrol Boro Bklyn_S,K35717958,2023-07-21,7,202,256,55,Misc. Penal Law,1
